	location_id	location_name
2254	3646	Black Cloud Mine, Iowa Gulch, Leadville, Leadville District, Lake Co., Colorado, USA
2255	7745	Climax Mine, Climax, Climax District, Lake Co., Colorado, USA
2256	7746	Meeper Mine, Pisgah National Forest, Buncombe Co., North Carolina, USA
2257	7747	Thomas Mine, Buncombe Co., North Carolina, USA
2258	7748	Swain (Swan) Prospect, Buncombe Co., North Carolina, USA
2259	7749	Argentière Glacier, Mont Blanc Massif, Chamonix, Haute-Savoie, Auvergne-Rhône-Alpes, France
2260	3654	Creede, Creede District, Mineral Co., Colorado, USA
2261	3655	Colorado Fluorspar Company Mine, Wagon Wheel Gap, Mineral Co., Colorado, USA
2262	7755	Aberffrwdd Mine, Devil's Bridge, Upper Llanfihangell-y-Creuddyn, Ceredigion, Wales, UK
2263	3660	Idarado Mine, Telluride, Ouray District, San Miguel Co., Colorado, USA
2264	159309	Kaghan valley, Mansehra District, Khyber Pakhtunkhwa, Pakistan
2265	3341	Morenci, Copper Mountain District, Shannon Mts, Greenlee Co., Arizona, USA
2266	7760	Alberoda, Schlema-Hartenstein District, Erzgebirge District, Saxony, Germany
2267	7761	Blue Circle Cement Quarry, Eastgate, Stanhope, Co. Durham, England, UK
2268	16898	Turquoise Mine, Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA
2269	7763	Casey Co., Kentucky, USA
2270	3668	Pikes Peak, El Paso Co., Colorado, USA
2271	122	Brown's Prospect, Rum Jungle, Batchelor, Coomalie Shire, Northern Territory, Australia
2272	7766	Sierra de la Cruz, Sierra Mojada Municipality, Coahuila, Mexico
2273	1961	Narssârssuk pegmatite, Narsaarsuk Plateau, Igaliku, Kujalleq, Greenland, Denmark
2274	7768	Colorado Mine, Colorado, Colorado District, Whitlock District, Bagby-Mariposa-Mount Bullion-Whitlock District, Mother Lode Belt, Mariposa Co., California, USA
2275	11579	Tri-State Mine, Cardin, Picher Field, Tri-State District, Ottawa Co., Oklahoma, USA
2276	7771	Piedra Parada, Tatatila Municipality, Veracruz, Mexico
2277	24157	Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy
2278	241247	Botallack Head, Cliff outcrops, Botallack, St Just, Cornwall, England, UK
2279	7776	Veta Madre, Guanajuato, Guanajuato Municipality, Guanajuato, Mexico
2280	7777	Ritter pass - Ritterchumme area, Chummibort, Binn Valley, Valais, Switzerland
2281	7778	Walker vein, Caldwell Stone Company Quarry, Danville, Boyle Co., Kentucky, USA
2282	7624	Boddington Mine, Boddington, Boddington Shire, Western Australia, Australia
2283	205255	Pegmatite №24, Vavnbed Mt, Lovozero Massif, Murmansk Oblast, Russia
2284	7784	Lockport vein, Lockport, Henry Co., Kentucky, USA
2285	3689	Breckenridge District, Summit Co., Colorado, USA
2286	3690	Sweet Home Mine, Mount Bross, Alma District, Park Co., Colorado, USA
2287	7788	Kameoka City, Kyoto, Japan
2288	3693	Telluride, Telluride District, San Juan Mts, San Miguel Co., Colorado, USA
2289	7790	US Highway 31E bypass road cuts, Mount Washington, Bullitt Co., Kentucky, USA
2290	7791	Facciatoia Quarry, San Piero in Campo, Campo nell'Elba, Elba Island, Livorno Province, Tuscany, Italy
2291	7792	Gorgolinato, Sant'Ilario in Campo, Campo nell'Elba, Elba Island, Livorno Province, Tuscany, Italy
2292	3698	Bristol Copper Mine, Bristol, Hartford Co., Connecticut, USA
2293	7795	Big Rock Quarry, Granite Mountain area, Little Rock, Pulaski Co., Arkansas, USA
2294	7796	Granite Mountain Quarry #1, Granite Mountain Area, Little Rock, Pulaski Co., Arkansas, USA
2295	3701	Trumbull, Fairfield Co., Connecticut, USA
2296	3702	Gillette Quarry, Haddam Neck, Haddam, Middlesex Co., Connecticut, USA
2297	11540	Cerro Muriano copper mines, Cerro Muriano, Córdoba, Córdoba, Andalusia, Spain
2298	10489	Mazapil, Mazapil Municipality, Zacatecas, Mexico
2299	7804	Turner's Island Mine, Sebastopol Township, Renfrew Co., Ontario, Canada
2300	2666	Kola Peninsula, Murmansk Oblast, Russia
2301	3349	Magma Mine, Superior, Pioneer District, Pinal Mts, Pinal Co., Arizona, USA
2302	7808	Hull Mine, Hull Mine group, Buckeye vein group, Castle Dome Mine group, Kofa Game Range, Castle Dome District, Castle Dome Mts, Yuma Co., Arizona, USA
2303	3713	Becker Quarry, West Willington, Willington, Tolland Co., Connecticut, USA
2304	7810	Seekar, Seebach lake, Seebach valley, Obersulzbach valley, Hohe Tauern, Salzburg, Austria
2305	7811	Vorderer Kohlergraben, Lercheltini area, Binn Valley, Valais, Switzerland
2306	3716	Cartersville, Cartersville District, Bartow Co., Georgia, USA
2307	7813	Colquijirca mine, Colquijirca mining district, Tinyahuarco district, Pasco province, Pasco, Peru
2308	3718	Cold Water Creek, Rock Branch, Elbert Co., Georgia, USA
2309	3719	Graves Mountain, Lincoln Co., Georgia, USA
2310	4761	Heights Quarry, Westgate, Stanhope, Co. Durham, England, UK
2311	16010	Eifel Mountains, Germany/Belgium
2312	7820	Holston River Quarry, Dublin, Pulaski Co., Virginia, USA
2313	7821	Kalamavros, Milos Island, Milos, South Aegean, Greece
2314	7823	Cape Vani, Milos Island, Milos, South Aegean, Greece
2315	7824	Zephyria, Milos Island, Milos, South Aegean, Greece
2316	5400	Upper New Street Quarry, Paterson, Passaic Co., New Jersey, USA
2317	3731	Peacock Mine, Cuprum, Seven Devils District, Adams Co., Idaho, USA
2318	3732	Coeur d'Alene District, Shoshone Co., Idaho, USA
2319	20265	Green River formation, Uintah Co., Utah, USA
2320	7830	Renfro Valley, Rockcastle Co., Kentucky, USA
2321	7831	Lincoln Quarry, Clinton Township, Lincoln Co., Ontario, Canada
2322	7833	Montenero Quarry, Onano, Làtera volcano, Viterbo Province, Lazio, Italy
2323	3738	Bunker Hill Mine, Bunker Hill properties, Kellogg, Coeur d'Alene District, Shoshone Co., Idaho, USA
2324	3739	Lemhi Co., Idaho, USA
2325	7836	Gate Vein, Mercer Co., Kentucky, USA
2326	7839	Del Norte, Summitville District, Rio Grande Co., Colorado, USA
2327	7841	Gifford Ridge, North Bend, King Co., Washington, USA
2328	7842	Corydon Stone Co. Quarry, Corydon, Harrison Co., Indiana, USA
2329	7843	Benjamin Hill, Benjamin Hill Municipality, Sonora, Mexico
2330	7844	Sierra Co., New Mexico, USA
2331	7845	Great Southern Mine, Monarch Wash area, Black Rock District, Yavapai Co., Arizona, USA
2332	6769	Baker Mine, U.S. Borax Mine, Kramer Borate deposit, Boron, Kramer District, Kern Co., California, USA
2333	3752	Annabel Lee Mine, Harris Creek Sub-District, Hardin Co., Illinois, USA
2334	3753	Cave-in-Rock, Cave-in-Rock Sub-District, Hardin Co., Illinois, USA
2335	3754	Minerva No. 1 Mine, Ozark-Mahoning group, Cave-in-Rock, Cave-in-Rock Sub-District, Hardin Co., Illinois, USA
2336	3756	Denton Mine, Harris Creek Sub-District, Hardin Co., Illinois, USA
2337	2674	Olenii Ruchei, The Carbonatite Stock in the vicinity of Tul'ilukht Bay, Khibiny Massif, Murmansk Oblast, Russia
2338	3758	Sparta, Randolph Co., Illinois, USA
2339	1309	Wheal Owles, Botallack, St Just, Cornwall, England, UK
2340	3761	Keokuk, Lee Co., Iowa, USA
2341	3762	Norton County meteorite, Norton Co., Kansas, USA
2342	23079	Red Cliff Cave, Red Cliff Campground, Gallatin Co., Montana, USA
2343	7861	Lexington Quarry Company Catnip Hill quarry, Nicholasville, Jessamine Co., Kentucky, USA
2344	3766	Mid-Continent Mine, Treece, Picher Field, Tri-State District, Cherokee Co., Kansas, USA
2345	7863	Christie Mine, Wright Mountain, New Idria District, Diablo Range, Fresno Co., California, USA
2346	7864	Goanikontes Claim, Goanikontes, Arandis, Erongo Region, Namibia
2347	7865	Peacehaven, Lewes, East Sussex, England, UK
2348	11962	Khoukhet Mine, Khénifra Province, Béni Mellal-Khénifra, Morocco
2349	7867	Wheal Friendly, West Wheal Kitty group, St Agnes, Cornwall, England, UK
2350	3773	Bennett Quarry, Buckfield, Oxford Co., Maine, USA
2351	7870	Auchenlongford Hematite Mine, Sorn, East Ayrshire, Scotland, UK
2352	3775	Black Mountain Quarry, Rumford, Oxford Co., Maine, USA
2353	7872	Climax District, Lake Co., Colorado, USA
2354	7873	Princess Sodalite Quarry, Dungannon Township, Hastings Co., Ontario, Canada
2355	7874	Kusukidani, Taiji-cho, Higashimuro district, Wakayama, Japan
2356	3780	Dunton Gem Quarry, Newry, Oxford Co., Maine, USA
2357	3782	Lord Hill Quarry, Stoneham, Oxford Co., Maine, USA
2358	3783	Pitts-Tenney Quarry, Minot, Androscoggin Co., Maine, USA
2359	7880	Owingsville, Bath Co., Kentucky, USA
2360	7881	Crabtree Mine, Spruce Pine, Spruce Pine District, Mitchell Co., North Carolina, USA
2361	3787	Emmons Quarry, Uncle Tom Mountain, Greenwood, Oxford Co., Maine, USA
2362	7884	Ilse Mine, Kaltbrunn, Schenkenzell, Black Forest, Baden-Württemberg, Germany
2363	16078	San Francisco del Oro Municipality, Chihuahua, Mexico
2364	7887	Creag Brimishgan, Loch Na Keal, Isle of Mull, Argyll and Bute, Scotland, UK
2365	7891	Herne Bay, Canterbury, Kent, England, UK
2366	23580	Isabella Mine, Palmer, Marquette iron range, Marquette Co., Michigan, USA
2367	7893	Segen Gottes Mine, Schnellingen, Haslach, Black Forest, Baden-Württemberg, Germany
2368	9627	San Luis Mine, San José, Guazapares Municipality, Chihuahua, Mexico
2369	7895	Walker Valley, Mount Vernon, Skagit Co., Washington, USA
2370	7896	Yellow Lake, Olalla, Osoyoos Mining Division, British Columbia, Canada
2371	7897	Princess Mine, Moina - Middlesex District, Kentish municipality, Tasmania, Australia
2372	7898	Henty Mine, Tyndall Valley, West Coast municipality, Tasmania, Australia
2373	20187	Pozza di Fassa, Buffaure Group, Fassa Valley, Trento Province, Trentino-Alto Adige, Italy
2374	7901	Shilu Mine, Yangchun Co., Yangjiang, Guangdong, China
2375	3806	Perry Petalite prospect, Peru, Oxford Co., Maine, USA
2376	7903	Kuppa quarry, Oahu, Honolulu Co., Hawaii, USA
2377	7904	Maid of Sunshine Mine, Turquoise District, Dragoon Mts, Cochise Co., Arizona, USA
2378	7905	Le Beix Mine, Saint-Germain-près-Herment, Herment, Puy-de-Dôme, Auvergne-Rhône-Alpes, France
2379	7906	Salen, Isle of Mull, Argyll and Bute, Scotland, UK
2380	7907	Sidestrand beach, Cromer, North Norfolk, Norfolk, England, UK
2381	192228	Intergalactic Pit, Deer Hill, Stow, Oxford Co., Maine, USA
2382	7910	C. E. Duff & Son Quarry, Huntsville, Logan Co., Ohio, USA
2383	2001	Nashik quarry, Nashik District, Maharashtra, India
2384	3817	Webster prospects, Sanford, York Co., Maine, USA
2385	980	South Tolcarne Mine, Beacon, Camborne, Cornwall, England, UK
2386	7918	Silver Hill Mine, Silver Hill, Cid District, Carolina Slate Belt, Davidson Co., North Carolina, USA
2387	14810	Hohe Buche, Königsberg, Lauterecken-Wolfstein, Kusel, Rhineland-Palatinate, Germany
2388	7920	Wingertsberg Quarry, Nieder-Ramstadt, Mühltal, Odenwald, Hesse, Germany
2389	7921	The Gannel Smelter slag locality, Crantock, Cornwall, England, UK
2390	3827	Chester Emery Mines, Chester, Hampden Co., Massachusetts, USA
2391	7925	Eg, Kristiansand, Vest-Agder, Norway
2392	7926	Monok, Zemplén Mts, Borsod-Abaúj-Zemplén County, Hungary
2393	3831	Lane & Son traprock quarries, Westfield, Hampden Co., Massachusetts, USA
2394	3832	Loudville Lead Mines, Easthampton, Hampshire Co., Massachusetts, USA
2395	3833	Hawks Pyrite Mine, Charlemont, Franklin Co., Massachusetts, USA
2396	7930	Power's Farm, Pierrepont, St. Lawrence Co., New York, USA
2397	20220	Rosignano Marittimo, Livorno Province, Tuscany, Italy
2398	1322	Pentire Cliffs, Polzeath, St Minver, Cornwall, England, UK
2399	20223	Sweetwater Creek, Ruby Range, Madison Co., Montana, USA
2400	20224	Corvallis, Benton Co., Oregon, USA
2401	3842	Quincy Mine, Hancock, Houghton Co., Michigan, USA
2402	19907	Petersbach Mine, Eichelhardt, Wissen, Altenkirchen, Rhineland-Palatinate, Germany
2403	3844	Centennial Mine, Centennial, Houghton Co., Michigan, USA
2404	7941	Leogang, Saalfelden, Salzburg, Austria
2405	16134	Hot Spring Co., Arkansas, USA
2406	3847	Keweenaw Co., Michigan, USA
2407	8857	Unnamed Bixbyite occurrence, Marysvale area, Tushar Mts, Piute Co., Utah, USA
2408	3849	Central Mine, Central, Keweenaw Co., Michigan, USA
2409	12043	Cwmneol Colliery, Cwmaman, Rhondda Cynon Taf, Wales, UK
2410	3852	Manganese Mine, Copper Harbor, Keweenaw Co., Michigan, USA
2411	3854	Superior mine, Marquette, Marquette iron range, Marquette Co., Michigan, USA
2412	3856	White Pine Mine, White Pine, Ontonagon Co., Michigan, USA
2413	126737	Tausonitovaya Gorka, Ditmar stream, Murunskii Massif, Chara and Tokko Rivers Confluence, Aldan Shield, Sakha Republic, Russia
2414	3860	Magmont Mine, Bixby, Viburnum Trend District, Iron Co., Missouri, USA
2415	7957	Quartzburg, Hornitos District, West Belt, Mariposa Co., California, USA
2416	7958	Payún volcano, Altiplano de Payún Matru, Malargüe Department, Mendoza Province, Argentina
2417	7959	Tier des Carrières, Cahai, Vielsalm, Stavelot Massif, Luxembourg, Wallonia, Belgium
2418	16152	US highway 27 roadcut, Halls Gap, Lincoln Co., Kentucky, USA
2419	3865	Brushy Creek Mine, Greeley, Viburnum Trend District, Reynolds Co., Missouri, USA
2420	7962	Cuithur, Lealt, Staffin, Trotternish, Isle of Skye, Highland, Scotland, UK
2421	3867	St. Louis, Missouri, USA
2422	3868	Pea Ridge Mine, Washington Co., Missouri, USA
2423	3871	Buick Mine, Bixby, Viburnum Trend District, Iron Co., Missouri, USA
2424	9956	Roter Berg District, Erzgebirge District, Saxony, Germany
2425	3873	Butte Mining District, Silver Bow Co., Montana, USA
2426	13086	Silbergrube, Waidhaus, Upper Palatinate, Bavaria, Germany
2427	16905	Starnitsa deposit, Davidkovo ore field, Smolyan Province, Bulgaria
2428	3881	Emma Mine, Butte, Butte Mining District, Silver Bow Co., Montana, USA
2429	3882	Leonard Mine, Butte, Butte Mining District, Silver Bow Co., Montana, USA
2430	7979	Vodinskoe deposit, Samara Oblast, Russia
2431	7980	Fanwood Quarry, Watchung, Somerset Co., New Jersey, USA
2432	7981	Bishop Mine, Lynch Station, James River-Roanoke River Manganese District, Campbell Co., Virginia, USA
2433	7982	Ellis farm, Macomb, Macomb Township, St. Lawrence Co., New York, USA
2434	3888	Goodsprings District, Spring Mts, Clark Co., Nevada, USA
2435	7985	São Geraldo do Baixio, Minas Gerais, Brazil
2436	20274	Koktokay No. 3 pegmatite, Altay Mine, Koktokay pegmatite field, Fuyun Co., Aletai Prefecture, Yili Hasake Autonomous Prefecture, Xinjiang, China
2437	7987	"Portland Mine, ""Amphitheater"" glacial cirque, Ouray, Ouray District, San Juan Mts, Ouray Co., Colorado, USA"
2438	7988	"Ohio Mine, ""Amphitheater"" glacial cirque, Ouray, Ouray District, San Juan Mts, Ouray Co., Colorado, USA"
2439	7989	Hardshell Mine, Hardshell Gulch, Harshaw, Harshaw District, Patagonia Mts, Santa Cruz Co., Arizona, USA
2440	12410	East slope, Gamsmutter, Habach valley, Hohe Tauern, Salzburg, Austria
2441	3897	Linka Mine, Spencer Hot Springs District, Lander Co., Nevada, USA
2442	7998	Commercial Cramer Mine, Georgetown, Georgetown District, Grant Co., New Mexico, USA
2443	21700	Lake Valley District, Sierra Co., New Mexico, USA
2444	8001	Scarisdale wood, Loch na Keal, Isle of Mull, Argyll and Bute, Scotland, UK
2445	8002	Traigh Doire Dhubhaig, Loch na Keal, Isle of Mull, Argyll and Bute, Scotland, UK
2446	8003	Hansen Creek Crystal area, Hansen Creek, North Bend, King Co., Washington, USA
2447	8004	Devils Backbone, North Fork John Day River, Grant Co., Oregon, USA
2448	11574	Coso Hot Springs deposit, Coso Hot Springs, Coso District, Coso Mts, Inyo Co., California, USA
2449	8006	Jean Baptiste Mine, Kamariza Mines, Agios Konstantinos [St Constantine], Lavrion District Mines, Lavreotiki, East Attica, Attica, Greece
2450	8007	Serpieri Mine, Kamariza Mines, Agios Konstantinos [St Constantine], Lavrion District Mines, Lavreotiki, East Attica, Attica, Greece
2451	8008	Adami No. 2 Mine & Others, Plaka Mines, Plaka, Lavrion District Mines, Lavreotiki, East Attica, Attica, Greece
2452	8009	Km-3 Mine, Lavrion District Mines, Lavreotiki, East Attica, Attica, Greece
2453	3915	Sierra Magnesite Mine, Gabbs, Gabbs District, Paradise Range, Nye Co., Nevada, USA
2454	8014	Wamsley Mine, Ashby District, Mineral Co., Nevada, USA
2455	8017	Uranium Mine No. 7, Třebsko, Příbram District, Central Bohemian Region, Czech Republic
2456	8018	Alicante, Valencian Community, Spain
2457	8019	Silverfields mine, Coleman Township, Cobalt area, Cobalt-Gowganda region, Timiskaming District, Ontario, Canada
2458	8020	El Bonanza Mine, Port Radium District, Great Bear Lake, Mackenzie District, Northwest Territories, Canada
2459	8021	Timmins area, Cochrane District, Ontario, Canada
2460	8022	Selåsvann, Vegårshei, Aust-Agder, Norway
2461	8023	Gross Mine, Srebrenica, Tuzla Canton, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina
2462	8025	Andres del Rio District, Batopilas Municipality, Chihuahua, Mexico
2463	3932	Garnet Hill, Ely, Robinson District, White Pine Co., Nevada, USA
2464	11578	Windsor, Hants Co., Nova Scotia, Canada
2465	8030	Rose quartz occurrence, Wama District, Nuristan, Afghanistan
2466	3935	Yerington, Yerington District, Singatse Range, Lyon Co., Nevada, USA
2467	8032	Sherman Mine, Burke, Coeur d'Alene District, Shoshone Co., Idaho, USA
2468	8264	Cabernardi Mine, Cabernardi, Sassoferrato, Ancona Province, Marche, Italy
2469	8034	Burnt Cabin Creek, Spray, Wheeler Co., Oregon, USA
2470	8035	Beech Creek Quarry, Mount Vernon, Grant Co., Oregon, USA
2471	8036	Big Tree Creek, Yacolt, Clark Co., Washington, USA
2472	4070	Ritter Hot Springs, Ritter, Grant Co., Oregon, USA
2473	8038	Yaquina Head Quarry, Agate Beach, Lincoln Co., Oregon, USA
2474	8039	Beaver Valley Quarry, Shine, Jefferson Co., Washington, USA
2475	8040	Broadford Gabbro, Broadford, Isle of Skye, Highland, Scotland, UK
2476	8041	Pennycross sapphire occurrence, Loch Scridain, Isle of Mull, Argyll and Bute, Scotland, UK
2477	3947	Franklin Mining District, Sussex Co., New Jersey, USA
2478	8044	Bear Lake, Litchfield, Pontiac RCM, Outaouais, Québec, Canada
2479	3949	Mullica Hill, Harrison Township, Gloucester Co., New Jersey, USA
2480	3951	Chimney Rock Quarry, Bridgewater Township, Somerset Co., New Jersey, USA
2481	3952	Millington Quarry, Bernards Township, Somerset Co., New Jersey, USA
2482	20337	Fenice Capanne Mine, Massa Marittima, Grosseto Province, Tuscany, Italy
2483	8050	Muddy Creek, Orderville, Kane Co., Utah, USA
2484	8054	Woodland Park, Passaic Co., New Jersey, USA
2485	3960	Trotter Mine, Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA
2486	8057	Veta Grande Mine, Álamos, Álamos Municipality, Sonora, Mexico
2487	8059	Septemvri Mine, Madan ore field, Smolyan Province, Bulgaria
2488	8062	Pein-Pyit, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
2489	8063	Momeik Township, Kyaukme District, Shan State, Myanmar
2490	8064	OK Mine, Beaver Lake District, Beaver Lake Mts, Beaver Co., Utah, USA
2491	8066	Rat's Nest claim, Challis, Bay Horse District, Custer Co., Idaho, USA
2492	12267	Hafna Mine, Llanrwst, Gwydyr Forest area, Conwy, Wales, UK
2493	3972	Stevenson-Bennett Mine, Organ District, Organ Mts, Doña Ana Co., New Mexico, USA
2494	8070	Maybee Quarry, Maybee, Monroe Co., Michigan, USA
2495	8071	Harvard Mine, Jamestown Mine, Jamestown, Jamestown District, Mother Lode Belt, Tuolumne Co., California, USA
